DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/1/17,12:00,,,,,,146 street                      ,135 ave,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781518,PASSENGER VEHICLE,,,,
11/1/17,12:00,,,40.843903,-73.927284,"(40.843903, -73.927284)",,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3781520,DS,DS,,,
11/1/17,12:00,STATEN ISLAND,10310,40.636665,-74.11976,"(40.636665, -74.11976)",HENDERSON AVENUE                ,CHAPPELL STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3785710,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,12:00,,,40.849804,-73.94295,"(40.849804, -73.94295)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3782620,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,12:04,MANHATTAN,10024,40.78961,-73.97362,"(40.78961, -73.97362)",WEST 89 STREET                  ,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781344,SPORT UTILITY / STATION WAGON,,,,
11/1/17,12:10,,,40.67578,-74.0014,"(40.67578, -74.0014)",HAMILTON AVENUE                 ,WEST 9 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,3785073,PICK-UP TRUCK,PICK-UP TRUCK,PASSENGER VEHICLE,,
11/1/17,12:10,MANHATTAN,10025,40.80293,-73.96759,"(40.80293, -73.96759)",WEST 108 STREET                 ,BROADWAY,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3781345,BICYCLE,,,,
11/1/17,12:15,MANHATTAN,10022,40.76088,-73.973076,"(40.76088, -73.973076)",,,545       MADISON AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3781193,VN,TAXI,,,
11/1/17,12:19,BROOKLYN,11223,40.599995,-73.961334,"(40.599995, -73.961334)",,,2330      CONEY ISLAND AVENUE           ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781701,SPORT UTILITY / STATION WAGON,,,,
11/1/17,12:24,,,40.745174,-73.974754,"(40.745174, -73.974754)",EAST 35 STREET                  ,QUEENS MIDTOWN TUNNEL ENTRANCE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3781390,PASSENGER VEHICLE,TK,,,
11/1/17,12:29,BROOKLYN,11226,40.649395,-73.9609,"(40.649395, -73.9609)",,,550       OCEAN AVENUE                  ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3781819,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/1/17,12:30,BROOKLYN,11217,40.680096,-73.98125,"(40.680096, -73.98125)",,,144       4 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781695,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,12:30,BROOKLYN,11231,40.67848,-73.9933,"(40.67848, -73.9933)",HOYT STREET                     ,2 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3782003,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
11/1/17,12:30,BROOKLYN,11235,40.584427,-73.94372,"(40.584427, -73.94372)",,,4816      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Passing or Lane Usage Improper,,,,3781660,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,12:30,MANHATTAN,10012,40.72266,-73.997986,"(40.72266, -73.997986)",CROSBY STREET                   ,SPRING STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Oversized Vehicle,,,,3781965,SPORT UTILITY / STATION WAGON,TK,,,
11/1/17,12:30,QUEENS,11378,40.72385,-73.91728,"(40.72385, -73.91728)",,,5         RAILROAD PLACE                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3781580,FB,SPORT UTILITY / STATION WAGON,,,
11/1/17,12:30,,,40.714703,-73.93874,"(40.714703, -73.93874)",OLIVE STREET                    ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781569,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/1/17,12:30,,,40.863914,-73.91047,"(40.863914, -73.91047)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3782600,SPORT UTILITY / STATION WAGON,VAN,,,
11/1/17,12:30,STATEN ISLAND,10304,40.596447,-74.094284,"(40.596447, -74.094284)",RICHMOND ROAD                   ,WHITAKER PLACE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3781526,SPORT UTILITY / STATION WAGON,BICYCLE,,,
11/1/17,12:40,MANHATTAN,10010,40.73841,-73.98214,"(40.73841, -73.98214)",,,243       EAST 23 STREET                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,3781831,PICK-UP TRUCK,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
11/1/17,12:40,MANHATTAN,10011,40.741642,-73.997444,"(40.741642, -73.997444)",WEST 19 STREET                  ,7 AVENUE,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3784395,SPORT UTILITY / STATION WAGON,TAXI,,,
11/1/17,12:40,QUEENS,11373,40.733418,-73.869965,"(40.733418, -73.869965)",,,91-41     QUEENS BOULEVARD              ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781544,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,12:42,BROOKLYN,11219,40.634815,-73.98876,"(40.634815, -73.98876)",14 AVENUE                       ,47 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3782886,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/1/17,12:45,MANHATTAN,10011,40.74324,-73.9936,"(40.74324, -73.9936)",,,119       WEST 23 STREET                ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3781910,TK,PASSENGER VEHICLE,,,
11/1/17,12:45,,,40.722576,-73.94049,"(40.722576, -73.94049)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3783960,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,12:45,,,,,,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3782001,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,12:49,MANHATTAN,10021,40.773098,-73.96448,"(40.773098, -73.96448)",MADISON AVENUE                  ,EAST 74 STREET,,1,0,0,0,0,0,1,0,Unspecified,,,,,3781780,CM,,,,
11/1/17,12:50,BRONX,10468,40.86175,-73.9119,"(40.86175, -73.9119)",,,296       WEST FORDHAM ROAD             ,0,0,0,0,0,0,0,0,,,,,,3784969,PICK-UP TRUCK,,,,
11/1/17,12:50,MANHATTAN,10065,40.761486,-73.96062,"(40.761486, -73.96062)",EAST 62 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781706,BU,SPORT UTILITY / STATION WAGON,,,
11/1/17,12:50,,,40.713493,-73.741394,"(40.713493, -73.741394)",217 STREET                      ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3781227,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,12:50,,,,,,,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781572,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,13:00,BRONX,10458,40.858192,-73.884056,"(40.858192, -73.884056)",,,625       EAST FORDHAM ROAD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781353,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,13:00,MANHATTAN,10033,40.846104,-73.93609,"(40.846104, -73.93609)",WEST 176 STREET                 ,SAINT NICHOLAS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3782642,PASSENGER VEHICLE,TAXI,,,
11/1/17,13:00,QUEENS,11354,40.77652,-73.824356,"(40.77652, -73.824356)",,,25-03     PARSONS BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3781197,PASSENGER VEHICLE,,,,
11/1/17,13:00,QUEENS,11429,40.714394,-73.74529,"(40.714394, -73.74529)",,,213-33    99 AVENUE                     ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3781592,PICK-UP TRUCK,PASSENGER VEHICLE,,,
11/1/17,13:00,,,40.74701,-73.977196,"(40.74701, -73.977196)",3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3781419,PASSENGER VEHICLE,PICK-UP TRUCK,,,
11/1/17,13:00,,,40.618584,-73.99391,"(40.618584, -73.99391)",68 STREET                       ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3781373,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
11/1/17,13:00,,,40.743507,-73.98832,"(40.743507, -73.98832)",WEST 26 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781830,PASSENGER VEHICLE,TK,,,
11/1/17,13:00,,,40.598385,-73.90814,"(40.598385, -73.90814)",,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3781617,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,13:00,,,40.60891,-74.17833,"(40.60891, -74.17833)",SOUTH AVENUE                    ,CURRY AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3781800,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,13:01,BROOKLYN,11201,40.689583,-73.99468,"(40.689583, -73.99468)",PACIFIC STREET                  ,CLINTON STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3782456,PASSENGER VEHICLE,TAXI,,,
11/1/17,13:10,MANHATTAN,10018,40.753384,-73.992615,"(40.753384, -73.992615)",,,519       8 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781685,PASSENGER VEHICLE,TK,,,
11/1/17,13:12,BROOKLYN,11201,40.696033,-73.98453,"(40.696033, -73.98453)",TILLARY STREET                  ,FLATBUSH AVENUE EXTENSION,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781391,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,13:12,MANHATTAN,10029,40.7963,-73.93829,"(40.7963, -73.93829)",2 AVENUE                        ,EAST 115 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3781370,DS,PASSENGER VEHICLE,,,
11/1/17,13:15,MANHATTAN,10001,40.747204,-73.99711,"(40.747204, -73.99711)",WEST 26 STREET                  ,8 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3784396,PK,SPORT UTILITY / STATION WAGON,,,
11/1/17,13:15,MANHATTAN,10028,40.77493,-73.950806,"(40.77493, -73.950806)",1 AVENUE                        ,EAST 83 STREET,,1,0,0,0,1,0,0,0,Unsafe Speed,Passing or Lane Usage Improper,,,,3781722,BICYCLE,BICYCLE,,,
11/1/17,13:20,BRONX,10463,40.86965,-73.90379,"(40.86965, -73.90379)",,,149       WEST KINGSBRIDGE ROAD         ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781918,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,13:20,,,40.724174,-73.937355,"(40.724174, -73.937355)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781890,SPORT UTILITY / STATION WAGON,CONV,,,
11/1/17,13:28,,,40.814075,-73.79548,"(40.814075, -73.79548)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3783317,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,13:30,QUEENS,11102,40.776466,-73.92738,"(40.776466, -73.92738)",ASTORIA PARK SOUTH              ,14 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3781789,PASSENGER VEHICLE,,,,
11/1/17,13:30,,,40.624805,-73.997986,"(40.624805, -73.997986)",64 STREET                       ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3782272,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/1/17,13:30,,,40.71051,-73.77117,"(40.71051, -73.77117)",JAMAICA AVENUE                  ,HOLLIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3782006,BU,DP,,,
11/1/17,13:30,,,40.551563,-74.1453,"(40.551563, -74.1453)",AMBOY ROAD                      ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3781445,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/1/17,13:32,QUEENS,11358,40.7597,-73.80031,"(40.7597, -73.80031)",NORTHERN BOULEVARD              ,166 STREET,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3781491,PASSENGER VEHICLE,,,,
11/1/17,13:35,MANHATTAN,10039,40.82476,-73.941795,"(40.82476, -73.941795)",,,102       BRADHURST AVENUE              ,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,Unspecified,,,3781818,SPORT UTILITY / STATION WAGON,TAXI,SPORT UTILITY / STATION WAGON,,
11/1/17,13:37,MANHATTAN,10069,40.778183,-73.98858,"(40.778183, -73.98858)",WEST 68 STREET                  ,RIVERSIDE BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3781377,TK,van,,,
11/1/17,13:40,BROOKLYN,11214,40.607655,-73.99867,"(40.607655, -73.99867)",19 AVENUE                       ,83 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781577,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,13:40,MANHATTAN,10034,40.865562,-73.920616,"(40.865562, -73.920616)",,,213       SHERMAN AVENUE                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3781414,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/1/17,13:40,,,40.75097,-73.7702,"(40.75097, -73.7702)",OCEANIA STREET                  ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3781429,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,13:40,,,40.84647,-73.92633,"(40.84647, -73.92633)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781738,FR,PASSENGER VEHICLE,,,
11/1/17,13:48,MANHATTAN,10036,40.7601,-73.98482,"(40.7601, -73.98482)",WEST 48 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Following Too Closely,,,,3781886,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/1/17,13:55,MANHATTAN,10013,40.718105,-74.004944,"(40.718105, -74.004944)",,,88        FRANKLIN STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781401,PICK-UP TRUCK,TK,,,
11/1/17,13:57,BRONX,10454,40.80829,-73.90996,"(40.80829, -73.90996)",,,383       CONCORD AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3781672,PASSENGER VEHICLE,,,,
11/1/17,14:00,BROOKLYN,11201,40.68481,-73.99177,"(40.68481, -73.99177)",SMITH STREET                    ,BALTIC STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3781599,PASSENGER VEHICLE,,,,
11/1/17,14:00,MANHATTAN,10029,40.789055,-73.94861,"(40.789055, -73.94861)",EAST 101 STREET                 ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3784929,PASSENGER VEHICLE,,,,
11/1/17,14:00,QUEENS,11367,40.72718,-73.82205,"(40.72718, -73.82205)",,,71-36     MAIN STREET                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781482,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/1/17,14:00,QUEENS,11358,40.756474,-73.805466,"(40.756474, -73.805466)",45 AVENUE                       ,161 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3781494,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,14:00,QUEENS,11419,40.686028,-73.82506,"(40.686028, -73.82506)",118 STREET                      ,LIBERTY AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,3782337,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/1/17,14:02,MANHATTAN,10032,40.83567,-73.943695,"(40.83567, -73.943695)",,,3830      BROADWAY                      ,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3781341,PASSENGER VEHICLE,BU,,,
11/1/17,14:14,MANHATTAN,10003,,,,UNION SQUARE EAST               ,EAST 14 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781887,PASSENGER VEHICLE,,,,
11/1/17,14:15,STATEN ISLAND,10308,40.542423,-74.14592,"(40.542423, -74.14592)",HYLAN BOULEVARD                 ,NELSON AVENUE,,2,0,0,0,0,0,2,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3781528,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,14:20,BROOKLYN,11205,40.689445,-73.95513,"(40.689445, -73.95513)",LAFAYETTE AVENUE                ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781785,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,14:20,,,40.753475,-73.99254,"(40.753475, -73.99254)",8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781404,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/1/17,14:20,BROOKLYN,11213,40.666275,-73.93415,"(40.666275, -73.93415)",CARROLL STREET                  ,SCHENECTADY AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3781515,PASSENGER VEHICLE,,,,
11/1/17,14:30,,,40.788998,-73.95045,"(40.788998, -73.95045)",EAST 100 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3784865,PASSENGER VEHICLE,,,,
11/1/17,14:30,,,40.710247,-73.82125,"(40.710247, -73.82125)",QUEENS BOULEVARD                ,VANWYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3784146,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,14:30,,,40.685852,-73.911766,"(40.685852, -73.911766)",BUSHWICK AVENUE                 ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3784985,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,14:35,BROOKLYN,11206,,,,Avenue of Puerto Rico           ,MAUJER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3784184,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/1/17,14:35,QUEENS,11378,40.725918,-73.89535,"(40.725918, -73.89535)",GRAND AVENUE                    ,69 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781351,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,14:35,,,40.732136,-73.919014,"(40.732136, -73.919014)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781581,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,14:40,,,40.776875,-73.94938,"(40.776875, -73.94938)",EAST 86 STREET                  ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3781719,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,14:40,,,40.58375,-73.92345,"(40.58375, -73.92345)",,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3781659,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
11/1/17,14:41,MANHATTAN,10003,40.72757,-73.99086,"(40.72757, -73.99086)",,,200       EAST 5 STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3782855,PASSENGER VEHICLE,,,,
11/1/17,14:43,BRONX,10456,40.83046,-73.90116,"(40.83046, -73.90116)",,,1272      BOSTON ROAD                   ,1,0,1,0,0,0,0,0,Unspecified,,,,,3781548,PICK-UP TRUCK,,,,
11/1/17,14:44,BROOKLYN,11209,40.620434,-74.024475,"(40.620434, -74.024475)",FORT HAMILTON PARKWAY           ,86 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781470,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/1/17,14:45,,,40.69325,-73.972916,"(40.69325, -73.972916)",MYRTLE AVENUE                   ,CARLTON AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781578,PASSENGER VEHICLE,TAXI,,,
11/1/17,14:45,,,40.714527,-73.97481,"(40.714527, -73.97481)",,,,1,0,0,0,0,0,1,0,Driver Inexperience,,,,,3782165,SPORT UTILITY / STATION WAGON,,,,
11/1/17,14:50,BROOKLYN,11229,40.613426,-73.94729,"(40.613426, -73.94729)",,,1523      EAST 27 STREET                ,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3781662,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,14:50,MANHATTAN,10001,40.7478,-73.98923,"(40.7478, -73.98923)",,,874       AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,,,,3781686,TAXI,VN,,,
11/1/17,14:51,MANHATTAN,10028,40.777542,-73.957016,"(40.777542, -73.957016)",LEXINGTON AVENUE                ,EAST 83 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781720,BICYCLE,PASSENGER VEHICLE,,,
11/1/17,14:52,,,40.691948,-73.730675,"(40.691948, -73.730675)",,,LINDEN BOULEVARD                        ,1,0,1,0,0,0,0,0,,,,,,3781589,SPORT UTILITY / STATION WAGON,,,,
11/1/17,14:53,,,40.77074,-73.87841,"(40.77074, -73.87841)",,,,1,0,0,0,0,0,1,0,Unspecified,,,,,3782015,SPORT UTILITY / STATION WAGON,,,,
11/1/17,14:55,BRONX,10467,40.865982,-73.866325,"(40.865982, -73.866325)",,,2720      CRUGER AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781724,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,15:00,BROOKLYN,11201,40.688614,-73.989174,"(40.688614, -73.989174)",ATLANTIC AVENUE                 ,SMITH STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Other Vehicular,Oversized Vehicle,,,3782906,PASSENGER VEHICLE,PASSENGER VEHICLE,TRACT,,
11/1/17,15:00,MANHATTAN,10013,,,,6TH AVENUE                      ,DOMINICK STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3783476,SPORT UTILITY / STATION WAGON,,,,
11/1/17,15:00,MANHATTAN,10016,40.743263,-73.98202,"(40.743263, -73.98202)",EAST 29 STREET                  ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781824,PASSENGER VEHICLE,BICYCLE,,,
11/1/17,15:00,MANHATTAN,10021,40.770477,-73.96639,"(40.770477, -73.96639)",EAST 70 STREET                  ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3790232,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/1/17,15:00,MANHATTAN,10025,40.789673,-73.96986,"(40.789673, -73.96986)",WEST 91 STREET                  ,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3782372,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,15:00,QUEENS,11368,40.740967,-73.850975,"(40.740967, -73.850975)",,,110-62    CORONA AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3782475,PASSENGER VEHICLE,,,,
11/1/17,15:00,QUEENS,11379,40.713593,-73.87779,"(40.713593, -73.87779)",75 STREET                       ,66 DRIVE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3782046,SPORT UTILITY / STATION WAGON,,,,
11/1/17,15:00,,,40.669544,-73.917145,"(40.669544, -73.917145)",SARATOGA AVENUE                 ,EAST NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3785357,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,15:00,,,40.747105,-73.96709,"(40.747105, -73.96709)",,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781614,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,15:00,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3782592,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/1/17,15:00,,,40.76229,-73.75711,"(40.76229, -73.75711)",,,NORTHERN BOULEVARD                      ,9,0,0,0,0,0,9,0,Following Too Closely,Unspecified,,,,3782065,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/1/17,15:02,QUEENS,11368,40.73561,-73.86013,"(40.73561, -73.86013)",,,98-15     HORACE HARDING EXPRESSWAY     ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781840,SPORT UTILITY / STATION WAGON,BU,,,
11/1/17,15:09,BROOKLYN,11230,40.61462,-73.968666,"(40.61462, -73.968666)",OCEAN PARKWAY                   ,AVENUE N,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3782885,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/1/17,15:10,BROOKLYN,11225,40.65979,-73.96058,"(40.65979, -73.96058)",,,569       FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3786717,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
11/1/17,15:10,BROOKLYN,11234,40.632095,-73.91861,"(40.632095, -73.91861)",FLATLANDS AVENUE                ,RALPH AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781987,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
